PONumber,Date Submitted,ASN Done,ASN Date Submitted,Order Date
9868844639,11/16/2020 12:20:18 PM, , ,2020-11-16
7719192637,11/16/2020 12:20:17 PM, , ,2020-11-16
9669861474,11/16/2020 12:20:16 PM, , ,2020-11-16
8570150786,11/16/2020 12:20:15 PM, , ,2020-11-16
9868844459,11/16/2020 12:19:24 PM, , ,2020-11-16
4866389837,11/16/2020 12:19:23 PM, , ,2020-11-16
6116469512,11/16/2020 12:19:22 PM, , ,2020-11-16
5924201954,11/16/2020 12:19:21 PM, , ,2020-11-16
4223843403,11/16/2020 12:19:20 PM, , ,2020-11-16
6270091078,11/16/2020 12:19:19 PM, , ,2020-11-16
2769601739,11/16/2020 12:19:18 PM, , ,2020-11-16
6970470671,11/16/2020 12:19:17 PM, , ,2020-11-16
3919651593,11/16/2020 12:19:16 PM, , ,2020-11-16
4669591697,11/16/2020 12:19:15 PM, , ,2020-11-16
2369232381,11/16/2020 12:19:13 PM, , ,2020-11-16
4269621644,11/16/2020 12:19:12 PM, , ,2020-11-16
6470900299,11/16/2020 12:19:11 PM, , ,2020-11-16
3769621719,11/16/2020 12:19:10 PM, , ,2020-11-16
6319222342,11/16/2020 12:19:08 PM, , ,2020-11-16
3866509768,11/16/2020 12:19:07 PM, , ,2020-11-16
2169162733,11/16/2020 11:55:34 AM, , ,2020-11-16
6723813813,11/16/2020 11:55:30 AM, , ,2020-11-16
6168954024,11/16/2020 11:55:29 AM, , ,2020-11-16
5869861562,11/16/2020 11:55:28 AM, , ,2020-11-16
9823634426,11/16/2020 11:55:27 AM, , ,2020-11-16
7418884169,11/16/2020 11:55:26 AM, , ,2020-11-16
9824561650,11/16/2020 11:55:25 AM, , ,2020-11-16
6970090935,11/16/2020 11:55:23 AM, , ,2020-11-16
3770071229,11/16/2020 11:55:23 AM, , ,2020-11-16
8925370586,11/16/2020 11:55:21 AM, , ,2020-11-16
1420770401,11/16/2020 11:55:20 AM, , ,2020-11-16
6820660494,11/16/2020 11:55:19 AM, , ,2020-11-16
4870051294,11/9/2020 12:31:55 PM, , ,2020-11-09
5669212298,11/9/2020 12:31:54 PM, , ,2020-11-09
6116469361,11/9/2020 12:31:52 PM, , ,2020-11-09
5869861385,11/9/2020 12:31:51 PM, , ,2020-11-09
6270090908,11/9/2020 12:31:49 PM, , ,2020-11-09
6168953817,11/9/2020 12:31:48 PM, , ,2020-11-09
3770071049,11/9/2020 12:31:47 PM, , ,2020-11-09
2769601569,11/9/2020 12:31:46 PM, , ,2020-11-09
6723813596,11/9/2020 12:31:45 PM, , ,2020-11-09
3919651425,11/9/2020 12:31:44 PM, , ,2020-11-09
2469241936,11/9/2020 12:31:43 PM, , ,2020-11-09
6820660316,11/9/2020 12:31:42 PM, , ,2020-11-09
4223843208,11/9/2020 12:31:40 PM, , ,2020-11-09
5924201763,11/9/2020 12:31:39 PM, , ,2020-11-09
6319222171,11/9/2020 12:31:38 PM, , ,2020-11-09
6470900136,11/9/2020 12:31:37 PM, , ,2020-11-09
6469222061,11/9/2020 12:31:36 PM, , ,2020-11-09
2266069819,11/9/2020 12:31:35 PM, , ,2020-11-09
4870051115,11/9/2020 12:31:34 PM, , ,2020-11-09
3769621537,11/9/2020 12:31:33 PM, , ,2020-11-09
1420770245,11/9/2020 12:31:32 PM, , ,2020-11-09
4269621463,11/9/2020 12:31:31 PM, , ,2020-11-09
3866509606,11/9/2020 12:31:30 PM, , ,2020-11-09
2369232197,11/9/2020 12:31:28 PM, , ,2020-11-09
4669591514,11/9/2020 12:31:27 PM, , ,2020-11-09
1916828616,11/9/2020 12:31:26 PM, , ,2020-11-09
2169162531,11/9/2020 12:25:37 PM, , ,2020-11-09
7719192449,11/9/2020 12:25:34 PM, , ,2020-11-09
9669861293,11/9/2020 12:25:33 PM, , ,2020-11-09
7369052658,11/9/2020 12:25:29 PM, , ,2020-11-09
8570150627,11/9/2020 12:25:28 PM, , ,2020-11-09
6970470498,11/9/2020 12:25:27 PM, , ,2020-11-09
9823634229,11/9/2020 12:25:24 PM, , ,2020-11-09
9824561451,11/9/2020 12:25:22 PM, , ,2020-11-09
7418883966,11/9/2020 12:25:21 PM, , ,2020-11-09
8268933706




PONumber,Date Submitted,ASN Done,ASN Date Submitted,Order Date

Date Submitted,ASN Done?,ASN Date Submitted,Order Date
11/9/2020 12:25:20 PM, , ,2020-11-09
8925370420,11/9/2020 12:25:18 PM, , ,2020-11-09
9868844259,11/2/2020 12:23:07 PM, , ,2020-11-02
9823634026,11/2/2020 12:23:06 PM, , ,2020-11-02
2169162334,11/2/2020 12:23:05 PM, , ,2020-11-02
5669212099,11/2/2020 12:23:04 PM, , ,2020-11-02
7719192230,11/2/2020 12:23:03 PM, , ,2020-11-02
4866389536,11/2/2020 12:23:02 PM, , ,2020-11-02
9824940498,11/2/2020 12:23:01 PM, , ,2020-11-02
9824561251,11/2/2020 12:23:00 PM, , ,2020-11-02
8925370236,11/2/2020 12:22:59 PM, , ,2020-11-02
9669861097,11/2/2020 12:22:58 PM, , ,2020-11-02
2469241767,11/2/2020 12:22:57 PM, , ,2020-11-02
8268933533,11/2/2020 12:22:56 PM, , ,2020-11-02
5924201563,11/2/2020 12:22:55 PM, , ,2020-11-02
6270090736,11/2/2020 12:22:54 PM, , ,2020-11-02
6168953615,11/2/2020 12:22:52 PM, , ,2020-11-02
6116469194,11/2/2020 12:22:46 PM, , ,2020-11-02
6970470314,11/2/2020 12:22:38 PM, , ,2020-11-02
8570150456,11/2/2020 12:22:29 PM, , ,2020-11-02
6723813367,11/2/2020 12:22:24 PM, , ,2020-11-02
3770070862,11/2/2020 12:22:23 PM, , ,2020-11-02
1420770066,11/2/2020 12:22:23 PM, , ,2020-11-02
6820660138,11/2/2020 12:22:22 PM, , ,2020-11-02
7321389179,11/2/2020 12:22:21 PM, , ,2020-11-02
4870050930,11/2/2020 12:22:20 PM, , ,2020-11-02
4669591331,11/2/2020 12:22:19 PM, , ,2020-11-02
3866509445,11/2/2020 12:22:18 PM, , ,2020-11-02
1916828459,10/26/2020 12:23:32 PM, , ,2020-10-26
7719192030,10/26/2020 12:23:31 PM, , ,2020-10-26
5669211898,10/26/2020 12:23:30 PM, , ,2020-10-26
9824940308,10/26/2020 12:23:29 PM, , ,2020-10-26
9669860895,10/26/2020 12:23:28 PM, , ,2020-10-26
6723813148,10/26/2020 12:23:26 PM, , ,2020-10-26
5869861015,10/26/2020 12:23:25 PM, , ,2020-10-26
6116469023,10/26/2020 12:23:24 PM, , ,2020-10-26
7870150244,10/26/2020 12:23:23 PM, , ,2020-10-26
5924201371,10/26/2020 12:23:22 PM, , ,2020-10-26
6168953395,10/26/2020 12:23:21 PM, , ,2020-10-26
7418883564,10/26/2020 12:23:18 PM, , ,2020-10-26
8570150275,10/26/2020 12:23:17 PM, , ,2020-10-26
9823633822,10/26/2020 12:23:16 PM, , ,2020-10-26
8925370058,10/26/2020 12:23:15 PM, , ,2020-10-26
9824561062,10/26/2020 12:23:14 PM, , ,2020-10-26
6970470124,10/26/2020 12:23:13 PM, , ,2020-10-26
6970090500,10/26/2020 12:23:12 PM, , ,2020-10-26
6270090572,10/26/2020 12:23:11 PM, , ,2020-10-26
6319221783,10/26/2020 12:23:10 PM, , ,2020-10-26
6469221716,10/26/2020 12:23:09 PM, , ,2020-10-26
9868843831,10/26/2020 12:23:08 PM, , ,2020-10-26
7321389019,10/26/2020 12:13:55 PM, , ,2020-10-26
2169162131,10/26/2020 12:13:49 PM, , ,2020-10-26
4223842814,10/26/2020 12:13:48 PM, , ,2020-10-26
2769601213,10/26/2020 12:13:46 PM, , ,2020-10-26
3919651042,10/26/2020 12:13:46 PM, , ,2020-10-26
4166239893,10/26/2020 12:13:45 PM, , ,2020-10-26
4669591139,10/26/2020 12:13:44 PM, , ,2020-10-26
1616309956,10/26/2020 12:13:43 PM, , ,2020-10-26
2369231832,10/26/2020 12:13:42 PM, , ,2020-10-26
3769621151,10/26/2020 12:13:41 PM, , ,2020-10-26
3866509266,10/26/2020 12:13:40 PM, , ,2020-10-26
2266069558,10/26/2020 12:13:39 PM, , ,2020-10-26
4870050745,10/26/2020 12:13:37 PM, , ,2020-10-26
1916828289,10/26/2020 12:13:36 PM, , ,2020-10-26
4269621092,10/19/2020 12:44:08 PM, , ,2020-10-19
5669211694,10/19/2020 12:44:07 PM, , ,2020-10-19
4866389234,10/19/2020 12:44:06 PM, , ,2020-10-19
4223842604,10/19/2020 12:44:05 PM, , ,2020-10-19
6168953188,10/19/2020 12:44:04 PM, , ,2020-10-19
6116468851,10/19/2020 12:44:03 PM, , ,2020-10-19
5869860820,10/19/2020 12:44:02 PM, , ,2020-10-19
5924201179,10/19/2020 12:44:01 PM, , ,2020-10-19
3919650857,10/19/2020 12:44:00 PM, , ,2020-10-19
4166239714,10/19/2020 12:43:59 PM, , ,2020-10-19
4669590951,10/19/2020 12:43:58 PM, , ,2020-10-19
4870050548,10/19/2020 12:43:57 PM, , ,2020-10-19
3866509089,10/19/2020 12:43:56 PM, , ,2020-10-19
4269620893,10/19/2020 12:43:10 PM, , ,2020-10-19
2469241449,10/19/2020 12:43:09 PM, , ,2020-10-19
3770070480,10/19/2020 12:43:08 PM, , ,2020-10-19
2966069876,10/19/2020 12:43:07 PM, , ,2020-10-19
2769601011,10/19/2020 12:43:05 PM, , ,2020-10-19
1616309774,10/19/2020 12:43:04 PM, , ,2020-10-19
2716239950,10/19/2020 12:43:02 PM, , ,2020-10-19
2366359600,10/19/2020 12:43:01 PM, , ,2020-10-19
2369231644,10/19/2020 12:42:59 PM, , ,2020-10-19
3769620961,10/19/2020 12:42:58 PM, , ,2020-10-19
2169161927,10/19/2020 12:42:56 PM, , ,2020-10-19
1916828136,10/19/2020 12:42:55 PM, , ,2020-10-19
2266069426,10/19/2020 12:35:42 PM, , ,2020-10-19
7369052149,10/19/2020 12:35:39 PM, , ,2020-10-19
9823633609,10/19/2020 12:35:32 PM, , ,2020-10-19
7719191824,10/19/2020 12:35:31 PM, , ,2020-10-19
9824940144,10/19/2020 12:35:30 PM, , ,2020-10-19
9669860699,10/19/2020 12:35:28 PM, , ,2020-10-19
7418883363,10/19/2020 12:35:27 PM, , ,2020-10-19
6723812923,10/19/2020 12:35:25 PM, , ,2020-10-19
8268933174,10/19/2020 12:35:24 PM, , ,2020-10-19
8570150090,10/19/2020 12:35:22 PM, , ,2020-10-19
6270090381,10/19/2020 12:35:21 PM, , ,2020-10-19
9824560863




PONumber,Date Submitted,ASN Done,ASN Date Submitted,Order Date

Date Submitted,ASN Done?,ASN Date Submitted,Order Date
10/19/2020 12:35:17 PM, , ,2020-10-19
7870150092,10/19/2020 12:35:15 PM, , ,2020-10-19
6970090351,10/19/2020 12:35:14 PM, , ,2020-10-19
6319221599,10/19/2020 12:35:13 PM, , ,2020-10-19
6469221554,10/19/2020 12:35:12 PM, , ,2020-10-19
7321388852,10/19/2020 12:35:10 PM, , ,2020-10-19
9868843610,10/12/2020 12:21:39 PM, , ,2020-10-12
2769600807,10/12/2020 12:17:29 PM, , ,2020-10-12
7719191623,10/12/2020 12:17:27 PM, , ,2020-10-12
7418883178,10/12/2020 12:17:26 PM, , ,2020-10-12
9669860511,10/12/2020 12:17:24 PM, , ,2020-10-12
7369051995,10/12/2020 12:17:22 PM, , ,2020-10-12
9823633411,10/12/2020 12:17:21 PM, , ,2020-10-12
9824560672,10/12/2020 12:17:19 PM, , ,2020-10-12
6723812698,10/12/2020 12:17:18 PM, , ,2020-10-12
6970090178,10/12/2020 12:17:16 PM, , ,2020-10-12
8268932987,10/12/2020 12:17:15 PM, , ,2020-10-12
9868843398,10/12/2020 12:17:12 PM, , ,2020-10-12
7321388696,10/12/2020 12:16:38 PM, , ,2020-10-12
3016069963,10/12/2020 12:16:37 PM, , ,2020-10-12
5669211495,10/12/2020 12:16:36 PM, , ,2020-10-12
4866389094,10/12/2020 12:16:35 PM, , ,2020-10-12
4223842399,10/12/2020 12:16:32 PM, , ,2020-10-12
5869860629,10/12/2020 12:10:28 PM, , ,2020-10-12
2469241285,10/12/2020 12:10:25 PM, , ,2020-10-12
6116468682,10/12/2020 12:10:22 PM, , ,2020-10-12
5924200989,10/12/2020 12:10:19 PM, , ,2020-10-12
4166239561,10/12/2020 12:10:16 PM, , ,2020-10-12
2369231447,10/12/2020 12:10:13 PM, , ,2020-10-12
5316199931,10/12/2020 12:10:10 PM, , ,2020-10-12
2966069704,10/12/2020 12:10:08 PM, , ,2020-10-12
6168952980,10/12/2020 12:10:05 PM, , ,2020-10-12
3770070286,10/12/2020 12:10:02 PM, , ,2020-10-12
2716239774,10/12/2020 12:09:59 PM, , ,2020-10-12
6469221371,10/12/2020 12:09:57 PM, , ,2020-10-12
2616069912,10/12/2020 12:09:54 PM, , ,2020-10-12
6270090205,10/12/2020 12:09:51 PM, , ,2020-10-12
3919650679,10/12/2020 12:09:49 PM, , ,2020-10-12
1616309597,10/12/2020 12:09:46 PM, , ,2020-10-12
4669590763,10/12/2020 12:09:43 PM, , ,2020-10-12
2366359410,10/12/2020 12:09:40 PM, , ,2020-10-12
2169161725,10/12/2020 12:09:37 PM, , ,2020-10-12
2266069300,10/12/2020 12:09:35 PM, , ,2020-10-12
4870050368,10/12/2020 12:09:32 PM, , ,2020-10-12
3769620759,10/12/2020 12:09:29 PM, , ,2020-10-12
6319221414,10/12/2020 12:09:26 PM, , ,2020-10-12
4269620692,10/12/2020 12:09:23 PM, , ,2020-10-12
3866508910,10/12/2020 12:09:19 PM, , ,2020-10-12
1916827974,10/5/2020 1:15:03 PM, , ,2020-10-05
2366359252,10/5/2020 1:14:58 PM, , ,2020-10-05
1616309427,10/5/2020 1:14:53 PM, , ,2020-10-05
2169161531,10/5/2020 1:14:48 PM, , ,2020-10-05
2369231250,10/5/2020 1:14:43 PM, , ,2020-10-05
1916827816,10/5/2020 1:09:54 PM, , ,2020-10-05
9823633215,10/5/2020 1:09:52 PM, , ,2020-10-05
7719191423,10/5/2020 1:09:51 PM, , ,2020-10-05
5669211302,10/5/2020 1:09:50 PM, , ,2020-10-05
6116468518,10/5/2020 1:09:49 PM, , ,2020-10-05
4866388949,10/5/2020 1:09:48 PM, , ,2020-10-05
9669860331,10/5/2020 1:09:47 PM, , ,2020-10-05
5869860433,10/5/2020 1:09:44 PM, , ,2020-10-05
7369051834,10/5/2020 1:09:43 PM, , ,2020-10-05
3016069784,10/5/2020 1:09:42 PM, , ,2020-10-05
4223842176,10/5/2020 1:09:41 PM, , ,2020-10-05
6168952769,10/5/2020 1:09:40 PM, , ,2020-10-05
2616069732,10/5/2020 1:09:39 PM, , ,2020-10-05
3770070114,10/5/2020 1:09:38 PM, , ,2020-10-05
6723812479,10/5/2020 1:09:37 PM, , ,2020-10-05
2966069533,10/5/2020 1:09:36 PM, , ,2020-10-05
7418882974,10/5/2020 1:09:35 PM, , ,2020-10-05
2716239602,10/5/2020 1:09:35 PM, , ,2020-10-05
3919650484,10/5/2020 1:09:34 PM, , ,2020-10-05
8268932786,10/5/2020 1:09:33 PM, , ,2020-10-05
2769600620,10/5/2020 1:09:32 PM, , ,2020-10-05
9824560489,10/5/2020 1:09:31 PM, , ,2020-10-05
6270090028,10/5/2020 1:09:30 PM, , ,2020-10-05
6319221235,10/5/2020 1:09:29 PM, , ,2020-10-05
5924200801,10/5/2020 1:09:28 PM, , ,2020-10-05
4870050181,10/5/2020 1:09:27 PM, , ,2020-10-05
4669590586,10/5/2020 1:09:23 PM, , ,2020-10-05
3769620558,10/5/2020 1:09:20 PM, , ,2020-10-05
7321388534,10/5/2020 1:09:17 PM, , ,2020-10-05
4269620512,10/5/2020 1:09:14 PM, , ,2020-10-05
6469221194,10/5/2020 1:09:13 PM, , ,2020-10-05
9868843211,10/5/2020 1:09:11 PM, , ,2020-10-05
3866508733,9/28/2020 12:15:43 PM, , ,2020-09-28
9823633031,9/28/2020 12:15:42 PM, , ,2020-09-28
3016069615,9/28/2020 12:15:41 PM, , ,2020-09-28
5669211118,9/28/2020 12:15:40 PM, , ,2020-09-28
4223841974,9/28/2020 12:15:39 PM, , ,2020-09-28
7418882780,9/28/2020 12:15:38 PM, , ,2020-09-28
6116468366,9/28/2020 12:15:36 PM, , ,2020-09-28
6723812271,9/28/2020 12:15:35 PM, , ,2020-09-28
5924200618,9/28/2020 12:15:34 PM, , ,2020-09-28
9824560296,9/28/2020 12:15:33 PM, , ,2020-09-28
9669860152,9/28/2020 12:15:32 PM, , ,2020-09-28
2366359095,9/28/2020 12:15:31 PM, , ,2020-09-28
2616069574,9/28/2020 12:15:30 PM, , ,2020-09-28
2769600449,9/28/2020 12:15:28 PM, , ,2020-09-28
2966069374,9/28/2020 12:15:27 PM, , ,2020-09-28
6319221078




PONumber,Date Submitted,ASN Done,ASN Date Submitted,Order Date

Date Submitted,ASN Done?,ASN Date Submitted,Order Date
4/20/2020 11:45:27 AM, , ,2020-04-20
2366355292,4/20/2020 11:45:26 AM, , ,2020-04-20
5365986503,4/20/2020 11:45:25 AM, , ,2020-04-20
1066006780,4/20/2020 11:45:24 AM, , ,2020-04-20
2566066020,4/20/2020 11:45:23 AM, , ,2020-04-20
4166235493,4/20/2020 11:45:22 AM, , ,2020-04-20
5465946923,4/20/2020 11:45:21 AM, , ,2020-04-20
1616305433,4/20/2020 11:45:20 AM, , ,2020-04-20
4221036140,4/20/2020 11:45:19 AM, , ,2020-04-20
4220796446,4/20/2020 11:45:19 AM, , ,2020-04-20
8966146122,4/20/2020 11:45:18 AM, , ,2020-04-20
2766026087,4/20/2020 11:45:18 AM, , ,2020-04-20
7815807649,4/20/2020 11:45:17 AM, , ,2020-04-20
2266065663,4/20/2020 11:45:17 AM, , ,2020-04-20
6115897734,4/20/2020 11:45:16 AM, , ,2020-04-20
6116464783,4/20/2020 11:45:15 AM, , ,2020-04-20
2366066211,4/20/2020 11:45:15 AM, , ,2020-04-20
6965598392,4/20/2020 11:45:14 AM, , ,2020-04-20
2316235877,4/20/2020 11:45:14 AM, , ,2020-04-20
5966096130,4/20/2020 11:45:13 AM, , ,2020-04-20
3866504832,4/20/2020 11:45:12 AM, , ,2020-04-20
1916824246,4/20/2020 11:45:12 AM, , ,2020-04-20
9265788544,4/20/2020 11:45:11 AM, , ,2020-04-20
6466016390,4/20/2020 11:45:10 AM, , ,2020-04-20
8865926949,4/20/2020 11:45:09 AM, , ,2020-04-20
8565638173,4/20/2020 11:45:08 AM, , ,2020-04-20
9820776925,4/20/2020 11:45:07 AM, , ,2020-04-20
6816116260,4/20/2020 11:45:05 AM, , ,2020-04-20
7321384750,4/13/2020 11:39:47 AM, , ,2020-04-13
9566037334,4/13/2020 11:39:46 AM, , ,2020-04-13
9820776756,4/13/2020 11:39:41 AM, , ,2020-04-13
5315946816,4/13/2020 11:39:40 AM, , ,2020-04-13
2565926823,4/13/2020 11:39:39 AM, , ,2020-04-13
4866385068,4/13/2020 11:39:38 AM, , ,2020-04-13
2566065882,4/13/2020 11:39:37 AM, , ,2020-04-13
1066006626,4/13/2020 11:39:36 AM, , ,2020-04-13
6466016243,4/13/2020 11:39:35 AM, , ,2020-04-13
3016065663,4/13/2020 11:39:34 AM, , ,2020-04-13
6116464656,4/13/2020 11:39:33 AM, , ,2020-04-13
8966145936,4/13/2020 11:39:32 AM, , ,2020-04-13
5966095979,4/13/2020 11:39:31 AM, , ,2020-04-13
2616065615,4/13/2020 11:39:29 AM, , ,2020-04-13
2316235733,4/13/2020 11:39:28 AM, , ,2020-04-13
8565638019,4/13/2020 11:39:27 AM, , ,2020-04-13
5365986352,4/13/2020 11:39:26 AM, , ,2020-04-13
9265788408,4/13/2020 11:39:25 AM, , ,2020-04-13
2716235446,4/13/2020 11:39:24 AM, , ,2020-04-13
1715837884,4/13/2020 11:39:23 AM, , ,2020-04-13
2966065530,4/13/2020 11:39:22 AM, , ,2020-04-13
4166235354,4/13/2020 11:39:21 AM, , ,2020-04-13
2266065531,4/13/2020 11:39:20 AM, , ,2020-04-13
2316066096,4/13/2020 11:39:18 AM, , ,2020-04-13
6816116120,4/13/2020 11:39:17 AM, , ,2020-04-13
6220697017,4/13/2020 11:39:16 AM, , ,2020-04-13
5465946759,4/13/2020 11:39:15 AM, , ,2020-04-13
7321384609,4/13/2020 11:39:14 AM, , ,2020-04-13
8865926792,4/13/2020 11:39:13 AM, , ,2020-04-13
2766025935,4/13/2020 11:39:12 AM, , ,2020-04-13
4220796294,4/13/2020 11:39:11 AM, , ,2020-04-13
3866504690,4/13/2020 11:39:10 AM, , ,2020-04-13
5065708405,4/6/2020 11:35:48 AM, , ,2020-04-06
9566037174,4/6/2020 11:35:47 AM, , ,2020-04-06
1715837731,4/6/2020 11:35:45 AM, , ,2020-04-06
2565926676,4/6/2020 11:35:44 AM, , ,2020-04-06
5315946665,4/6/2020 11:35:43 AM, , ,2020-04-06
3016065535,4/6/2020 11:35:42 AM, , ,2020-04-06
7815807347,4/6/2020 11:35:41 AM, , ,2020-04-06
6965598086,4/6/2020 11:35:39 AM, , ,2020-04-06
6116464531,4/6/2020 11:35:38 AM, , ,2020-04-06
2966065389,4/6/2020 11:35:35 AM, , ,2020-04-06
4221035845,4/6/2020 11:35:34 AM, , ,2020-04-06
1066006470,4/6/2020 11:35:33 AM, , ,2020-04-06
6115897408,4/6/2020 11:35:31 AM, , ,2020-04-06
5365986221,4/6/2020 11:35:30 AM, , ,2020-04-06
9265788281,4/6/2020 11:35:28 AM, , ,2020-04-06
8565637876,4/6/2020 11:35:27 AM, , ,2020-04-06
6466016106,4/6/2020 11:35:26 AM, , ,2020-04-06
2716235310,4/6/2020 11:35:25 AM, , ,2020-04-06
4220796155,4/6/2020 11:35:24 AM, , ,2020-04-06
2366355015,4/6/2020 11:35:22 AM, , ,2020-04-06
2316235604,4/6/2020 11:35:21 AM, , ,2020-04-06
5465946610,4/6/2020 11:35:19 AM, , ,2020-04-06
6816115965,4/6/2020 11:35:18 AM, , ,2020-04-06
2266065409,4/6/2020 11:35:17 AM, , ,2020-04-06
2366065924,4/6/2020 11:35:16 AM, , ,2020-04-06
8865926655,4/6/2020 11:35:14 AM, , ,2020-04-06
5065708243,3/30/2020 11:34:17 AM, , ,2020-03-30
9265788143,3/23/2020 12:35:53 PM, , ,2020-03-23
1715837341,3/23/2020 12:35:49 PM, , ,2020-03-23
5315946318,3/23/2020 12:35:48 PM, , ,2020-03-23
2565926340,3/23/2020 12:35:47 PM, , ,2020-03-23
4866384638,3/23/2020 12:35:46 PM, , ,2020-03-23
3016065230,3/23/2020 12:35:44 PM, , ,2020-03-23
6116464243,3/23/2020 12:35:43 PM, , ,2020-03-23
5966095533,3/23/2020 12:35:42 PM, , ,2020-03-23
6115897035,3/23/2020 12:35:40 PM, , ,2020-03-23
2616065172,3/23/2020 12:35:39 PM, , ,2020-03-23
5365985893,3/23/2020 12:35:36 PM, , ,2020-03-23
2566065440,3/23/2020 12:35:35 PM, , ,2020-03-23
1066006137,3/23/2020 12:35:34 PM, , ,2020-03-23
4916165369




